0.297297,0.000000
0.324324,0.000000
0.351351,0.000000
0.378378,0.000000
0.405405,0.000000
0.432432,0.000000
0.459459,0.000000
0.486486,0.000000
0.513514,0.000000
0.540541,0.000000
0.216216,0.015873
0.243243,0.015873
0.270270,0.015873
0.297297,0.015873
0.540541,0.015873
0.567568,0.015873
0.594595,0.015873
0.621622,0.015873
0.648649,0.015873
0.162162,0.031746
0.189189,0.031746
0.216216,0.031746
0.648649,0.031746
0.675676,0.031746
0.135135,0.047619
0.162162,0.047619
0.675676,0.047619
0.702703,0.047619
0.729730,0.047619
0.108108,0.063492
0.135135,0.063492
0.729730,0.063492
0.756757,0.063492
0.054054,0.079365
0.081081,0.079365
0.108108,0.079365
0.756757,0.079365
0.783784,0.079365
0.810811,0.079365
0.054054,0.095238
0.810811,0.095238
0.027027,0.111111
0.054054,0.111111
0.810811,0.111111
0.837838,0.111111
0.027027,0.126984
0.837838,0.126984
0.864865,0.126984
0.027027,0.142857
0.864865,0.142857
0.027027,0.158730
0.864865,0.158730
0.027027,0.174603
0.864865,0.174603
0.891892,0.174603
0.000000,0.190476
0.027027,0.190476
0.891892,0.190476
0.000000,0.206349
0.891892,0.206349
0.000000,0.222222
0.891892,0.222222
0.000000,0.238095
0.891892,0.238095
0.000000,0.253968
0.891892,0.253968
0.000000,0.269841
0.891892,0.269841
0.000000,0.285714
0.891892,0.285714
0.000000,0.301587
0.027027,0.301587
0.891892,0.301587
0.027027,0.317460
0.864865,0.317460
0.891892,0.317460
0.027027,0.333333
0.054054,0.333333
0.864865,0.333333
0.054054,0.349206
0.837838,0.349206
0.864865,0.349206
0.054054,0.365079
0.081081,0.365079
0.810811,0.365079
0.837838,0.365079
0.081081,0.380952
0.108108,0.380952
0.783784,0.380952
0.810811,0.380952
0.108108,0.396825
0.135135,0.396825
0.756757,0.396825
0.783784,0.396825
0.135135,0.412698
0.162162,0.412698
0.729730,0.412698
0.756757,0.412698
0.162162,0.428571
0.189189,0.428571
0.729730,0.428571
0.189189,0.444444
0.729730,0.444444
0.189189,0.460317
0.459459,0.460317
0.486486,0.460317
0.513514,0.460317
0.540541,0.460317
0.567568,0.460317
0.594595,0.460317
0.648649,0.460317
0.675676,0.460317
0.702703,0.460317
0.729730,0.460317
0.189189,0.476190
0.216216,0.476190
0.243243,0.476190
0.270270,0.476190
0.297297,0.476190
0.324324,0.476190
0.351351,0.476190
0.378378,0.476190
0.405405,0.476190
0.432432,0.476190
0.459459,0.476190
0.594595,0.476190
0.621622,0.476190
0.648649,0.476190
0.729730,0.476190
0.756757,0.476190
0.162162,0.492063
0.189189,0.492063
0.756757,0.492063
0.783784,0.492063
0.135135,0.507937
0.162162,0.507937
0.783784,0.507937
0.810811,0.507937
0.108108,0.523810
0.135135,0.523810
0.810811,0.523810
0.837838,0.523810
0.081081,0.539683
0.108108,0.539683
0.837838,0.539683
0.864865,0.539683
0.054054,0.555556
0.081081,0.555556
0.864865,0.555556
0.891892,0.555556
0.027027,0.571429
0.054054,0.571429
0.891892,0.571429
0.918919,0.571429
0.027027,0.587302
0.918919,0.587302
0.027027,0.603175
0.918919,0.603175
0.945946,0.603175
0.027027,0.619048
0.945946,0.619048
0.000000,0.634921
0.027027,0.634921
0.945946,0.634921
0.000000,0.650794
0.945946,0.650794
0.972973,0.650794
0.000000,0.666667
0.972973,0.666667
0.000000,0.682540
0.972973,0.682540
1.000000,0.682540
0.000000,0.698413
1.000000,0.698413
0.000000,0.714286
1.000000,0.714286
0.000000,0.730159
1.000000,0.730159
0.000000,0.746032
1.000000,0.746032
0.000000,0.761905
1.000000,0.761905
0.000000,0.777778
1.000000,0.777778
0.000000,0.793651
0.972973,0.793651
1.000000,0.793651
0.000000,0.809524
0.972973,0.809524
0.000000,0.825397
0.945946,0.825397
0.972973,0.825397
0.000000,0.841270
0.027027,0.841270
0.945946,0.841270
0.027027,0.857143
0.945946,0.857143
0.027027,0.873016
0.054054,0.873016
0.918919,0.873016
0.945946,0.873016
0.054054,0.888889
0.081081,0.888889
0.891892,0.888889
0.918919,0.888889
0.081081,0.904762
0.108108,0.904762
0.135135,0.904762
0.864865,0.904762
0.891892,0.904762
0.135135,0.920635
0.162162,0.920635
0.810811,0.920635
0.837838,0.920635
0.864865,0.920635
0.162162,0.936508
0.189189,0.936508
0.783784,0.936508
0.810811,0.936508
0.189189,0.952381
0.216216,0.952381
0.243243,0.952381
0.270270,0.952381
0.756757,0.952381
0.783784,0.952381
0.270270,0.968254
0.297297,0.968254
0.324324,0.968254
0.648649,0.968254
0.675676,0.968254
0.702703,0.968254
0.729730,0.968254
0.756757,0.968254
0.324324,0.984127
0.351351,0.984127
0.378378,0.984127
0.405405,0.984127
0.432432,0.984127
0.540541,0.984127
0.567568,0.984127
0.594595,0.984127
0.621622,0.984127
0.648649,0.984127
0.432432,1.000000
0.459459,1.000000
0.486486,1.000000
0.513514,1.000000
0.540541,1.000000
