0.311111,0.000000
0.333333,0.000000
0.355556,0.000000
0.377778,0.000000
0.400000,0.000000
0.422222,0.000000
0.444444,0.000000
0.466667,0.000000
0.488889,0.000000
0.511111,0.000000
0.533333,0.000000
0.555556,0.000000
0.266667,0.014706
0.288889,0.014706
0.311111,0.014706
0.555556,0.014706
0.577778,0.014706
0.600000,0.014706
0.622222,0.014706
0.200000,0.029412
0.222222,0.029412
0.244444,0.029412
0.266667,0.029412
0.622222,0.029412
0.644444,0.029412
0.666667,0.029412
0.155556,0.044118
0.177778,0.044118
0.200000,0.044118
0.666667,0.044118
0.688889,0.044118
0.711111,0.044118
0.133333,0.058824
0.155556,0.058824
0.711111,0.058824
0.733333,0.058824
0.088889,0.073529
0.111111,0.073529
0.133333,0.073529
0.733333,0.073529
0.755556,0.073529
0.777778,0.073529
0.088889,0.088235
0.777778,0.088235
0.800000,0.088235
0.066667,0.102941
0.088889,0.102941
0.800000,0.102941
0.822222,0.102941
0.044444,0.117647
0.066667,0.117647
0.822222,0.117647
0.844444,0.117647
0.044444,0.132353
0.844444,0.132353
0.044444,0.147059
0.844444,0.147059
0.866667,0.147059
0.022222,0.161765
0.044444,0.161765
0.866667,0.161765
0.022222,0.176471
0.866667,0.176471
0.022222,0.191176
0.866667,0.191176
0.888889,0.191176
0.022222,0.205882
0.888889,0.205882
0.022222,0.220588
0.888889,0.220588
0.911111,0.220588
0.022222,0.235294
0.911111,0.235294
0.022222,0.250000
0.911111,0.250000
0.000000,0.264706
0.022222,0.264706
0.911111,0.264706
0.933333,0.264706
0.000000,0.279412
0.933333,0.279412
0.000000,0.294118
0.933333,0.294118
0.000000,0.308824
0.933333,0.308824
0.000000,0.323529
0.933333,0.323529
0.000000,0.338235
0.933333,0.338235
0.000000,0.352941
0.933333,0.352941
0.955556,0.352941
0.000000,0.367647
0.955556,0.367647
0.000000,0.382353
0.955556,0.382353
0.000000,0.397059
0.955556,0.397059
0.000000,0.411765
0.955556,0.411765
0.000000,0.426471
0.955556,0.426471
0.000000,0.441176
0.955556,0.441176
0.000000,0.455882
0.955556,0.455882
0.000000,0.470588
0.955556,0.470588
0.000000,0.485294
0.022222,0.485294
0.955556,0.485294
0.022222,0.500000
0.955556,0.500000
0.977778,0.500000
0.022222,0.514706
0.977778,0.514706
0.022222,0.529412
0.977778,0.529412
0.022222,0.544118
0.977778,0.544118
0.022222,0.558824
0.044444,0.558824
0.977778,0.558824
0.044444,0.573529
0.977778,0.573529
0.044444,0.588235
0.977778,0.588235
0.044444,0.602941
0.977778,0.602941
0.044444,0.617647
0.977778,0.617647
1.000000,0.617647
0.044444,0.632353
1.000000,0.632353
0.044444,0.647059
0.066667,0.647059
1.000000,0.647059
0.066667,0.661765
1.000000,0.661765
0.066667,0.676471
0.088889,0.676471
0.977778,0.676471
1.000000,0.676471
0.088889,0.691176
0.977778,0.691176
0.088889,0.705882
0.111111,0.705882
0.600000,0.705882
0.622222,0.705882
0.644444,0.705882
0.666667,0.705882
0.688889,0.705882
0.977778,0.705882
0.111111,0.720588
0.688889,0.720588
0.711111,0.720588
0.977778,0.720588
0.111111,0.735294
0.133333,0.735294
0.711111,0.735294
0.733333,0.735294
0.955556,0.735294
0.977778,0.735294
0.133333,0.750000
0.733333,0.750000
0.755556,0.750000
0.933333,0.750000
0.955556,0.750000
0.133333,0.764706
0.155556,0.764706
0.755556,0.764706
0.777778,0.764706
0.933333,0.764706
0.155556,0.779412
0.177778,0.779412
0.777778,0.779412
0.800000,0.779412
0.911111,0.779412
0.933333,0.779412
0.177778,0.794118
0.200000,0.794118
0.800000,0.794118
0.888889,0.794118
0.911111,0.794118
0.200000,0.808824
0.222222,0.808824
0.800000,0.808824
0.866667,0.808824
0.888889,0.808824
0.222222,0.823529
0.244444,0.823529
0.800000,0.823529
0.844444,0.823529
0.866667,0.823529
0.244444,0.838235
0.800000,0.838235
0.844444,0.838235
0.244444,0.852941
0.266667,0.852941
0.288889,0.852941
0.311111,0.852941
0.800000,0.852941
0.822222,0.852941
0.844444,0.852941
0.311111,0.867647
0.333333,0.867647
0.755556,0.867647
0.777778,0.867647
0.800000,0.867647
0.844444,0.867647
0.333333,0.882353
0.355556,0.882353
0.666667,0.882353
0.688889,0.882353
0.711111,0.882353
0.733333,0.882353
0.755556,0.882353
0.844444,0.882353
0.355556,0.897059
0.377778,0.897059
0.400000,0.897059
0.422222,0.897059
0.622222,0.897059
0.644444,0.897059
0.666667,0.897059
0.844444,0.897059
0.866667,0.897059
0.422222,0.911765
0.444444,0.911765
0.466667,0.911765
0.488889,0.911765
0.511111,0.911765
0.533333,0.911765
0.555556,0.911765
0.577778,0.911765
0.600000,0.911765
0.622222,0.911765
0.866667,0.911765
0.888889,0.911765
0.888889,0.926471
0.911111,0.926471
0.911111,0.941176
0.933333,0.941176
0.933333,0.955882
0.955556,0.955882
0.955556,0.970588
0.977778,0.970588
1.000000,0.970588
1.000000,0.985294
1.000000,1.000000
